lang,cid,sid,topic,metric_description,metric_code,page,file_stem,label,answer_value,answer_unit,complete,sasb_category,sasb_unit_of_measure,sasb_key_terms,sasb_what_counts
english,esg-report-2022,FN-CB-240a.1,Financial Inclusion & Capacity Building,(1) Number and (2) amount of loans outstanding that qualify for programmes designed to promote small business and community development 2,FN-CB-240a.1,25,esg-report-2022_025,yes,"20,785,818",USD,True,Quantitative,Number|Presentation currency,community development loan|small business loan|financial inclusion|low-income|moderate-income|CDFI|microfinance|community development finance,Two values: (1) total NUMBER of qualifying loans outstanding; (2) total AMOUNT outstanding in presentation currency. Scope includes community development loans (low/moderate-income) and small business loans (including farms). EXCLUDES personal expenditures and residential property loans.
english,esg-report-2022,FN-CB-230a.2,Data Security,Description of approach to identifying and addressing data security risks,FN-CB-230a.2,34,esg-report-2022_034,yes,0,"identiﬁed leaks, thefts, or losses of customer data(1)",True,Discussion and Analysis,n/a,data security risk|cybersecurity|vulnerability|ransomware|ISO/IEC 27000|NIST|mobile banking|cyber threats|attack vectors,"Qualitative description of approach to: identifying vulnerabilities, managing data security risks, observed cyber threat trends, breach disclosure policies, alignment with frameworks (ISO/IEC 2700, NIST, NYCRR 500, OCC), emerging threats (mobile banking, ransomware, loan stacking)."
english,esg-report-2022,FN-CB-510a.1,Business Ethics,"Total amount of monetary losses as a result of legal proceedings associated with fraud, insider trading, antitrust, anti-competitive behaviour, market manipulation, malpractice, or other related financial industry laws or regulations 4",FN-CB-510a.1,34,esg-report-2022_034,yes but not complete,0,number of conﬁrmed incidents of corruption,False,Quantitative,Presentation currency,monetary losses|legal proceedings|fraud|insider trading|anti-trust|market manipulation|malpractice|regulatory fines|settlements,"Total monetary losses (fines, penalties, settlements, judgements) from legal proceedings related to fraud, insider trading, anti-trust violations, market manipulation, malpractice, and other financial industry legal/regulatory violations. EXCLUDES legal defence costs."
english,esg-report-2022,FN-CB-240a.1,Financial Inclusion & Capacity Building,(1) Number and (2) amount of loans outstanding that qualify for programmes designed to promote small business and community development 2,FN-CB-240a.1,35,esg-report-2022_035,yes,29.10,USD Million,True,Quantitative,Number|Presentation currency,community development loan|small business loan|financial inclusion|low-income|moderate-income|CDFI|microfinance|community development finance,Two values: (1) total NUMBER of qualifying loans outstanding; (2) total AMOUNT outstanding in presentation currency. Scope includes community development loans (low/moderate-income) and small business loans (including farms). EXCLUDES personal expenditures and residential property loans.
english,esg-report-2022,FN-CB-240a.1,Financial Inclusion & Capacity Building,(1) Number and (2) amount of loans outstanding that qualify for programmes designed to promote small business and community development 2,FN-CB-240a.1,37,esg-report-2022_037,yes,"1,034",USD Million,True,Quantitative,Number|Presentation currency,community development loan|small business loan|financial inclusion|low-income|moderate-income|CDFI|microfinance|community development finance,Two values: (1) total NUMBER of qualifying loans outstanding; (2) total AMOUNT outstanding in presentation currency. Scope includes community development loans (low/moderate-income) and small business loans (including farms). EXCLUDES personal expenditures and residential property loans.
english,esg-report-2022,FN-CB-410a.2,"Incorporation of Environmental, Social, and Governance Factors in Credit Analysis","Description of approach to incorporation of environmental, social and governance (ESG) factors in credit analysis",FN-CB-410a.2,13,esg-report-2022_013,no,N/A,N/A,True,Discussion and Analysis,n/a,ESG|credit analysis|environmental factors|social factors|governance|creditworthiness|climate risk|Equator Principles|ESRM|carbon-related assets,"Qualitative description of how ESG factors are incorporated in credit analysis for commercial/industrial lending and project finance. Must cover: policies, responsible parties, ESG research approach, oversight, scenario analysis, credit loss estimation, significant ESG concentrations."
english,esg-report-2022,FN-CB-410a.2,"Incorporation of Environmental, Social, and Governance Factors in Credit Analysis","Description of approach to incorporation of environmental, social and governance (ESG) factors in credit analysis",FN-CB-410a.2,17,esg-report-2022_017,no,N/A,N/A,True,Discussion and Analysis,n/a,ESG|credit analysis|environmental factors|social factors|governance|creditworthiness|climate risk|Equator Principles|ESRM|carbon-related assets,"Qualitative description of how ESG factors are incorporated in credit analysis for commercial/industrial lending and project finance. Must cover: policies, responsible parties, ESG research approach, oversight, scenario analysis, credit loss estimation, significant ESG concentrations."
english,esg-report-2022,FN-CB-240a.1,Financial Inclusion & Capacity Building,(1) Number and (2) amount of loans outstanding that qualify for programmes designed to promote small business and community development 2,FN-CB-240a.1,17,esg-report-2022_017,no,"1,271,000",tonsCO2e,False,Quantitative,Number|Presentation currency,community development loan|small business loan|financial inclusion|low-income|moderate-income|CDFI|microfinance|community development finance,Two values: (1) total NUMBER of qualifying loans outstanding; (2) total AMOUNT outstanding in presentation currency. Scope includes community development loans (low/moderate-income) and small business loans (including farms). EXCLUDES personal expenditures and residential property loans.
english,esg-report-2022,FN-CB-240a.1,Financial Inclusion & Capacity Building,(1) Number and (2) amount of loans outstanding that qualify for programmes designed to promote small business and community development 2,FN-CB-240a.1,21,esg-report-2022_021,no,N/A,N/A,False,Quantitative,Number|Presentation currency,community development loan|small business loan|financial inclusion|low-income|moderate-income|CDFI|microfinance|community development finance,Two values: (1) total NUMBER of qualifying loans outstanding; (2) total AMOUNT outstanding in presentation currency. Scope includes community development loans (low/moderate-income) and small business loans (including farms). EXCLUDES personal expenditures and residential property loans.
english,esg-report-2022,FN-CB-230a.2,Data Security,Description of approach to identifying and addressing data security risks,FN-CB-230a.2,26,esg-report-2022_026,no,N/A,N/A,True,Discussion and Analysis,n/a,data security risk|cybersecurity|vulnerability|ransomware|ISO/IEC 27000|NIST|mobile banking|cyber threats|attack vectors,"Qualitative description of approach to: identifying vulnerabilities, managing data security risks, observed cyber threat trends, breach disclosure policies, alignment with frameworks (ISO/IEC 2700, NIST, NYCRR 500, OCC), emerging threats (mobile banking, ransomware, loan stacking)."
english,esg-report-2022,FN-CB-240a.1,Financial Inclusion & Capacity Building,(1) Number and (2) amount of loans outstanding that qualify for programmes designed to promote small business and community development 2,FN-CB-240a.1,26,esg-report-2022_026,no,"20,785,818",USD,True,Quantitative,Number|Presentation currency,community development loan|small business loan|financial inclusion|low-income|moderate-income|CDFI|microfinance|community development finance,Two values: (1) total NUMBER of qualifying loans outstanding; (2) total AMOUNT outstanding in presentation currency. Scope includes community development loans (low/moderate-income) and small business loans (including farms). EXCLUDES personal expenditures and residential property loans.
english,esg-report-2022,FN-CB-230a.2,Data Security,Description of approach to identifying and addressing data security risks,FN-CB-230a.2,37,esg-report-2022_037,no,0,"identiﬁed leaks, thefts, or losses of customer data(1)",True,Discussion and Analysis,n/a,data security risk|cybersecurity|vulnerability|ransomware|ISO/IEC 27000|NIST|mobile banking|cyber threats|attack vectors,"Qualitative description of approach to: identifying vulnerabilities, managing data security risks, observed cyber threat trends, breach disclosure policies, alignment with frameworks (ISO/IEC 2700, NIST, NYCRR 500, OCC), emerging threats (mobile banking, ransomware, loan stacking)."
english,esg-report-2022,FN-CB-510a.1,Business Ethics,"Total amount of monetary losses as a result of legal proceedings associated with fraud, insider trading, antitrust, anti-competitive behaviour, market manipulation, malpractice, or other related financial industry laws or regulations 4",FN-CB-510a.1,35,esg-report-2022_035,no,0,number of conﬁrmed incidents of corruption,False,Quantitative,Presentation currency,monetary losses|legal proceedings|fraud|insider trading|anti-trust|market manipulation|malpractice|regulatory fines|settlements,"Total monetary losses (fines, penalties, settlements, judgements) from legal proceedings related to fraud, insider trading, anti-trust violations, market manipulation, malpractice, and other financial industry legal/regulatory violations. EXCLUDES legal defence costs."
english,esg-report-2022,FN-CB-240a.1,Financial Inclusion & Capacity Building,(1) Number and (2) amount of loans outstanding that qualify for programmes designed to promote small business and community development 2,FN-CB-240a.1,44,esg-report-2022_044,no,"20,786",000' USD,True,Quantitative,Number|Presentation currency,community development loan|small business loan|financial inclusion|low-income|moderate-income|CDFI|microfinance|community development finance,Two values: (1) total NUMBER of qualifying loans outstanding; (2) total AMOUNT outstanding in presentation currency. Scope includes community development loans (low/moderate-income) and small business loans (including farms). EXCLUDES personal expenditures and residential property loans.
english,esg-report-2022,FN-CB-410b.4,Financed Emissions,Description of the methodology used to calculate financed emissions,FN-CB-410b.4,46,esg-report-2022_046,no,N/A,N/A,True,Discussion and Analysis,n/a,financed emissions methodology|PCAF|attribution factor|data sources|emission factors|portfolio carbon accounting|estimation approach,"Qualitative description of: methodology for calculating financed emissions (PCAF or equivalent), attribution factors used by asset class, data sources for counterparty emissions and financial data, estimation approaches for data gaps, and deviations from PCAF methodology."
